Ce05_ip21_572qic2127;Ce05_ip21_572aic2122;Ce05_ip21_572nic2085;Ce05_ip21_572tic2120;Ce05_ip21_572zi2602;Ce05_ip21_572zx2881e;Ce05_ip21_572pi2202;Ce05_ip21_572pi2207;Ce05_ip21_572pi2204;Ce05_ip21_572pi2212;Ce05_ip21_572pi2209;Ce05_ip21_572pi2214;Ce05_ip21_572pi2216;Ce05_ip21_572pic2223;Ce05_ip21_572pic2227;Ce05_ip21_572pi2228;Ce05_ip21_572pic2226;Ce05_ip21_572pi2233;Ce05_ip21_572pi2235;Ce05_ip21_572pi2241;Ce05_ip21_572pi2243;Ce05_ip21_572pi2206;Ce05_ip21_572pi2231;Ce05_ip21_572pi2238;Ce05_ip21_572fi2294;Ce05_ip21_572pi2244;Ce05_ip21_572pi2245;Ce05_ip21_572pi2246;Ce05_ip21_572pi2247;Ce05_ip21_572pi2253;Ce05_ip21_572pi2254;Ce05_ip21_572fi2292;Ce05_ip21_572fi2293;Ce05_ip21_572fi2296;Ce05_ip21_572fi2298;Ce05_ip21_572fi2297;Ce05_ip21_572fi2295;Ce05_ip21_572mic2990;Ce05_ip21_572ti2902;Ce05_ip21_572fi2901;Ce05_ip21_572pi2903;Ce05_ip21_572pic2904;Ce05_ip21_572tic2474;Ce05_ip21_572mic2911;Ce05_ip21_572TI2910;Ce05_ip21_572TI2912;Ce05_ip21_572TI2920;Ce05_ip21_572TI2905;Ce05_ip21_572PIC2906;Ce05_ip21_572PI2906;Ce05_l21_622ni572.0.23;Ce05_l21_622ni572.0.24;Ce05_l21_622ai581.0.8
1.202238276;4.860595847;2.883235216;66.57949206;59.01484914;170.007078;-0.143138775;-2.83503788;-0.424914777;-7.487202748;-6.385830015;-8.189431691;-9.287559276;-16.01211759;-22.61864409;-23.08561209;-18.97298613;-31.04817043;-36.89536135;-45.68379456;-18.24228044;-17.00539331;-27.58828642;-41.74750439;303.2747946;-50.32192696;-64.11586866;-47.78961321;-15.88395861;-60.77123785;-51.55756832;467.625523;701.9121057;599.839686;477.005434;333.7504044;582.1460731;94.97649729;147.7713432;20.27263333;349.6637347;331.187116;146.4776649;243.5505146;75.95864911;109.7753491;74.01449144;137.9524279;-31.78736547;-33.81190723;34.59999847;52.40000153;583
1.202290087;4.860871889;2.88322125;66.58655518;59.01476709;169.9697064;-0.143057594;-2.834691099;-0.425014369;-7.484839849;-6.388711156;-8.190704491;-9.303803951;-15.99132174;-22.55014962;-23.14002056;-18.93546405;-31.01539171;-36.97025819;-45.71026095;-18.25669496;-17.01228144;-27.55015576;-41.79656327;305.0797027;-50.40445945;-64.14185853;-47.726106;-15.88609182;-60.8996807;-51.66118164;468.4083351;703.4835432;594.1394289;496.2388624;337.0051449;578.3400325;95.08652601;147.6611278;20.53532425;348.9382107;330.764107;146.4176087;247.0139466;74.68451807;110.0059572;73.49966146;137.9617266;-26.84559942;-25.47443344;34.59999847;52.40000153;583
1.202341898;4.861187333;2.883207284;66.55145377;59.01468504;170.0115326;-0.142962959;-2.834344318;-0.425113961;-7.482476949;-6.391784324;-8.189951938;-9.319171693;-15.97930961;-22.65497341;-23.20673055;-18.89752612;-31.13158879;-37.06575859;-45.73322206;-18.28270893;-17.01993653;-27.62210646;-41.84558945;306.3878609;-50.32792089;-64.23617773;-47.64722081;-15.88822503;-60.84797721;-51.61188461;469.9491657;702.6629398;584.5782985;526.1352775;338.3732106;581.9311556;95.12927495;147.7239253;20.64492243;350.778268;332.5838971;146.4764245;239.8206349;73.57898957;110.2343785;73.36027533;137.9710254;-25.13471588;-26.54593136;34.59999847;52.40000153;583
1.202393708;4.861508026;2.883193317;66.50034743;59.01460298;169.9782218;-0.142868325;-2.833997537;-0.425213553;-7.48011405;-6.394857492;-8.189199386;-9.33453021;-15.99751835;-22.71117939;-23.17173684;-18.94253578;-31.0925631;-36.9253739;-45.68780153;-18.29969936;-17.02966783;-27.60886712;-41.77207425;305.9598342;-50.32135106;-64.1935671;-47.59597128;-15.89035824;-60.79439724;-51.61962163;472.2335207;698.212926;651.3509393;516.2130242;341.4615525;586.8681244;95.18696899;147.8354629;20.7114209;352.5574442;334.7283723;146.6244805;238.5860069;72.77321478;110.3097886;73.57446834;137.9812622;-37.34129301;-37.20704249;34.59999847;52.40000153;583
1.202445519;4.86182872;2.883179351;66.50227676;59.01452093;170.006655;-0.14277369;-2.833650756;-0.425313144;-7.47775115;-6.39793066;-8.188446833;-9.33531763;-15.98998286;-22.69257349;-23.30167959;-18.95498284;-31.24111438;-37.10389215;-45.74133854;-18.28082441;-17.0396793;-27.69643987;-41.87344111;306.0252646;-50.31906811;-64.18532628;-47.57190448;-15.89249145;-60.77740317;-51.69342379;472.392716;702.7312806;572.8981913;490.0497878;342.1450596;575.7607265;95.26878591;147.9090667;20.72262914;352.8529784;336.426849;146.7770031;237.8008856;72.11007236;110.5625962;74.07176185;138.0375525;-26.75653004;-26.51070339;34.59999847;52.40000153;583
1.20249733;4.862149413;2.883165384;66.49505949;59.01443888;169.980677;-0.142679056;-2.833303975;-0.425412736;-7.475388251;-6.401003828;-8.187694281;-9.323728135;-15.9405083;-22.764336;-23.26002842;-18.93631352;-31.22062158;-37.03692541;-45.7237452;-18.30337132;-17.05191477;-27.67793537;-41.86962427;308.8076011;-50.38317178;-64.24747491;-47.64973542;-15.89462466;-60.90247974;-51.626658;472.3299939;701.9388679;587.8428291;520.6803116;341.1028464;572.9839798;95.40676969;147.779773;20.36232635;348.8577905;334.4323529;146.7738628;228.3797183;71.68694499;110.3214662;74.79603003;138.0854192;-71.14984303;-70.80161446;34.59999847;52.40000153;583
1.202549141;4.862470107;2.883151418;66.57153586;59.01435682;170.0491733;-0.142584422;-2.832957194;-0.425512328;-7.473025351;-6.404076996;-8.186941728;-9.343404707;-15.97373268;-22.69135877;-23.23663915;-18.94079477;-31.24668727;-37.06020998;-45.73261437;-18.28816123;-17.08338899;-27.73006631;-41.8799588;309.0736967;-50.37753114;-64.23484256;-47.84876432;-15.89675787;-60.92760362;-51.684558;473.3297495;702.1901127;609.0084045;556.5683093;343.597619;569.4951278;95.57187323;147.542154;20.7564264;347.9537059;334.7875911;146.6479514;249.7121902;71.43194936;109.9784721;75.60322083;138.113355;-37.4962842;-29.09858904;34.59999847;52.40000153;583
1.202600952;4.8627908;2.883137451;66.52207027;59.01427477;169.9818216;-0.142489787;-2.832648486;-0.425585607;-7.470662451;-6.407150164;-8.186189176;-9.327897117;-16.04778047;-22.63448386;-23.19088767;-18.98746688;-31.06101788;-36.96555234;-45.59851377;-18.23561707;-17.02260319;-27.59114739;-41.74174777;308.017315;-50.38820651;-64.09708109;-47.70091496;-15.89889108;-60.91291208;-51.53533148;472.1981632;700.6931194;595.6206857;529.375767;342.1168289;582.1209469;95.67646847;147.6241636;20.75470157;349.2704062;337.0489363;146.7946789;247.3478427;71.4340356;110.585856;76.47146604;138.1404891;-30.02522993;-35.898466;34.59999847;52.40000153;583
1.202652763;4.863111494;2.883123485;66.48827249;59.01406272;169.9682375;-0.142395153;-2.832611471;-0.425603028;-7.468299552;-6.410223332;-8.185436623;-9.320714786;-15.92669866;-22.67203784;-23.16222915;-18.90198426;-30.98981002;-37.03554744;-45.63472991;-18.22822502;-16.9896298;-27.55799744;-41.75820988;305.7330789;-50.31556386;-64.14052181;-47.61860338;-15.90102429;-60.78626305;-51.43477776;472.4047556;703.4486403;597.7322798;585.5450256;341.1672363;582.3094145;95.69778325;147.6628107;20.76453866;349.6414483;337.9441588;146.9460223;244.1373473;71.68755884;110.7429938;77.39328363;138.1704851;-29.82456633;-28.58258315;34.59999847;52.40000153;583
1.202704574;4.863432187;2.883109519;66.5215562;59.01165689;170.0139402;-0.142300519;-2.832627804;-0.425618624;-7.465936652;-6.4132965;-8.18468407;-9.326684529;-15.96445483;-22.78122376;-23.19199059;-19.0111726;-31.22043722;-37.20298602;-45.78458512;-18.26424597;-17.00383912;-27.73092827;-41.95543439;304.2409606;-50.32340305;-64.24481059;-47.90961635;-15.9031575;-60.80887952;-51.43916925;473.1582728;700.0606914;573.8545272;600.622256;341.6428713;583.1965023;95.81166812;147.7329994;20.9741544;351.0040559;339.9093545;147.0673839;247.682027;72.04232401;110.9589272;78.20433524;138.2636661;-30.60917378;-29.1011235;34.59999847;52.40000153;583
1.202756385;4.863752881;2.883095552;66.5418318;59.00846551;169.991264;-0.142205884;-2.832644136;-0.425634219;-7.465064429;-6.416369668;-8.183931518;-9.332654272;-15.98318989;-22.74239249;-23.24974668;-19.00447381;-31.17781067;-37.1632487;-45.78206579;-18.27631765;-17.01875775;-27.70725509;-41.9287357;305.3095967;-50.30171792;-64.29184383;-47.87471032;-15.90529071;-60.93966226;-51.41544422;473.3219461;701.9629678;614.6586069;580.8728726;340.9048518;582.8983909;96.02997738;147.8485629;20.77562025;352.2840233;341.990568;147.2274003;244.8240946;72.44293745;110.9275742;78.97652854;138.3342579;-40.1703831;-44.40350442;34.59999847;52.40000153;583
1.202808195;4.864073574;2.883081586;66.57111576;59.00527413;170.0006485;-0.14211125;-2.832660469;-0.425649815;-7.476011044;-6.419442836;-8.183178965;-9.338624016;-15.99135026;-22.73875832;-23.27373985;-19.03040432;-31.25677712;-37.23541237;-45.80639765;-18.28454971;-17.0328279;-27.76672125;-41.98535177;305.8000474;-50.2824103;-64.26402041;-47.93949905;-15.90742392;-60.97022468;-51.41207766;472.564346;700.099776;606.7485162;619.7298327;341.4623691;578.7849123;96.01192813;147.8557539;20.82307223;351.1949897;341.5334283;147.2888687;253.250307;72.84827997;111.1680871;79.71326115;138.4031981;-27.10098204;-28.15408333;34.59999847;52.40000153;583
1.202860006;4.864394268;2.883067619;66.61441089;59.00208275;169.9895329;-0.142016616;-2.832676802;-0.425665411;-7.489499547;-6.422516004;-8.182426413;-9.344593759;-16.0007052;-22.68621104;-23.25949695;-18.98227476;-31.17008145;-37.15188516;-45.71219112;-18.28772898;-17.04580421;-27.70248301;-41.86247318;308.539274;-50.34399362;-64.19506884;-47.65529435;-15.90955713;-60.86673533;-51.34970311;473.1874224;703.6902425;620.1435314;593.8425411;342.573385;579.4385019;95.99766955;147.7828774;20.75048655;350.3022936;341.7869602;147.2810466;246.5931755;73.32668153;111.1953854;80.37821134;138.4514358;-38.77906735;-43.37439709;34.59999847;52.40000153;583
1.202911817;4.864714961;2.883053653;66.59386693;58.99889137;170.0241717;-0.141921981;-2.832693135;-0.425681006;-7.502211148;-6.425305264;-8.18167386;-9.358723602;-16.07471671;-22.70721372;-23.28962505;-19.03146451;-31.2679705;-37.22094897;-45.77248161;-18.31881499;-17.05877625;-27.76359493;-41.9572223;308.0206877;-50.37365485;-64.20312505;-47.61854718;-15.91169034;-60.84301469;-51.37366999;473.2787388;701.6292841;647.217445;640.132914;342.573007;584.275396;96.03733906;147.5614172;20.63138303;346.1420129;339.3247662;147.183797;254.9035579;73.79167277;111.3752347;80.96440153;138.4801447;-29.90151777;-27.94298533;34.59999847;52.40000153;583
1.202963628;4.865035655;2.883039686;66.56346994;58.9957;170.0094407;-0.141827347;-2.832709467;-0.425696602;-7.499676041;-6.422522847;-8.180921308;-9.304305902;-16.08370483;-22.74774537;-23.33078031;-19.03988098;-31.37792953;-37.19723644;-45.73149091;-18.32343932;-17.07376583;-27.86296006;-41.90562177;308.5461522;-50.40473757;-64.32673588;-47.62216816;-15.91228419;-60.82503958;-51.36089755;471.8054101;702.1610645;598.1752647;623.1650986;343.8883171;578.7395839;96.18453645;147.2773743;20.50315619;343.1656238;337.2724877;146.9645287;236.7434277;74.24503723;111.1346158;81.4847611;138.4512669;-71.35481569;-70.55704503;34.59999847;52.40000153;583
1.203006555;4.865356348;2.88302572;66.54759839;58.99250862;170.0154237;-0.141732713;-2.8327258;-0.425712198;-7.491237485;-6.417583103;-8.180168755;-9.315278018;-16.02571464;-22.63598548;-23.37006546;-18.98922149;-31.51505961;-37.24576406;-45.75255826;-18.37137068;-17.09361165;-28.01639002;-41.95382561;313.8880948;-50.42398252;-64.32142185;-47.85254144;-15.90652667;-60.76497056;-51.50360158;472.9865289;706.6177025;603.7459043;647.0298287;343.8735711;587.0347314;96.2793501;147.1151432;20.58908979;340.3725486;334.9134846;146.7883283;260.1997717;74.63755212;110.905756;81.93842033;138.4113781;-26.87641449;-26.35099285;34.59999847;52.40000153;583
1.202951443;4.865677042;2.883011753;66.58031747;58.98931724;169.9931409;-0.141638078;-2.832742133;-0.425727793;-7.482798929;-6.412643359;-8.179416203;-9.306596617;-16.00304526;-22.71649581;-23.40199499;-18.95767517;-31.59090881;-37.33374932;-45.74539511;-18.31661802;-17.02999269;-28.01697705;-41.97602148;313.2540692;-50.4104408;-64.35865851;-47.72391222;-15.90007926;-60.90956557;-51.36619803;472.2312861;706.2003421;605.7859815;595.3406784;343.9664372;580.884743;96.28871371;147.07064;20.75972869;339.2454444;333.9871605;146.6353766;256.8698081;75.01517156;111.4104133;82.38548879;138.3501477;-36.6689777;-35.92168833;34.59999847;52.40000153;583
1.202869235;4.865997735;2.882997787;66.53210264;58.98612586;169.9630152;-0.141543444;-2.832758465;-0.425743389;-7.47436728;-6.407703615;-8.17866365;-9.336097218;-16.05082813;-22.68100892;-23.40134577;-19.00057539;-31.49293561;-37.29529622;-45.72979359;-18.30717422;-17.02994112;-27.95132532;-41.96205445;313.166705;-50.31295717;-64.24990065;-47.58959075;-15.89363185;-60.89121182;-51.44234955;474.4003693;706.0502853;590.238708;595.0651472;344.6535592;591.4366421;96.25698363;146.9893963;20.59394994;336.5172417;331.4968893;146.5235503;259.5197364;75.38588447;111.4521398;82.75182448;138.2863326;-27.09031565;-26.78792754;34.59999847;52.40000153;583
1.202787026;4.866318429;2.882983821;66.57567198;58.98293448;170.0404583;-0.14144881;-2.832774798;-0.425758985;-7.470499084;-6.402763871;-8.179264089;-9.301152051;-16.01926892;-22.65930117;-23.43143158;-19.00822571;-31.54549032;-37.34895383;-45.74114492;-18.34472671;-17.02988956;-27.99477024;-41.94862799;312.7319379;-50.31765856;-64.3581014;-47.72430255;-15.88718445;-60.80523018;-51.43686085;474.3295315;709.3029032;642.7329002;599.8248573;346.6562117;580.3630272;96.0825857;146.9306388;20.60796855;333.2258675;328.2911578;146.2644711;255.9951933;75.71372811;111.5489992;83.10201357;138.1830703;-35.53038769;-38.86213543;34.59999847;52.40000153;583
1.202704817;4.866639122;2.882969854;66.55737708;59.00742;169.9564874;-0.141354175;-2.832791131;-0.42577458;-7.470530933;-6.397824128;-8.182030034;-9.311707053;-16.00924768;-22.61327759;-23.41910462;-18.9441042;-31.55703751;-37.25651497;-45.69946747;-18.31976974;-17.02983799;-28.00207264;-41.86059895;312.9479198;-50.32522932;-64.26942614;-47.73542376;-15.88073704;-60.87069363;-51.47635534;473.3501446;708.8783435;582.7493454;539.950057;343.2784691;584.9096451;95.97922022;146.8215684;20.60036678;329.2777812;324.4728381;146.0005113;255.0327459;76.04157175;111.4085665;83.38415066;138.0746971;-40.39456719;-46.43650282;34.59999847;52.40000153;583
1.202622608;4.866959816;2.882955888;66.46934415;59.01217208;170.0196468;-0.141259541;-2.832807464;-0.425790176;-7.470562783;-6.392884384;-8.184824381;-9.322262055;-16.02464879;-22.71985378;-23.38242788;-18.98310101;-31.45690172;-37.33007347;-45.74229027;-18.28745899;-17.02978643;-27.94704504;-41.96245862;312.9674413;-50.34036817;-64.20969755;-47.69274994;-15.87428964;-60.9665867;-51.52338471;473.3563393;707.1753831;625.6011068;565.0920072;343.1954527;592.0320166;95.87213759;146.7446063;20.61097989;330.173584;325.1875284;145.8829907;241.973202;76.32119745;110.7334045;83.64550094;137.9299248;-80.25250438;-80.585543;34.59999847;52.40000153;583
1.20245705;5.229441638;2.871523595;66.51203069;58.99102589;176.9990327;-0.197573964;-4.211452378;-1.669994563;-7.340665889;-6.160221654;-8.62424867;-9.384255849;-16.02003869;-23.16555577;-23.39350028;-19.0135561;-33.55574323;-38.13538696;-44.96098351;-18.23211451;-16.81810818;-29.70812591;-41.87429017;288.5944431;-49.96313979;-63.83436258;-47.57320158;-15.75626585;-60.81836121;-51.11790989;473.9199585;729.6244434;557.0203999;460.3512202;340.9357773;622.8369883;94.0151515;148.928329;20.77837085;366.0992446;364.2194464;149.0497725;252.2480556;80.10492646;111.0532663;84.24731926;141.0946598;-73.34246567;-73.16843288;34.59999847;52.70000076;584
1.202412461;5.226038768;2.871647569;66.50341308;58.99168302;176.9834941;-0.197484249;-4.210674219;-1.66980955;-7.339388014;-6.159571743;-8.602637009;-9.409846104;-16.00660043;-23.08933144;-23.43856976;-18.97168352;-33.51959388;-38.10601399;-44.91460852;-18.23495876;-16.80905946;-29.63638681;-41.82571554;286.8534911;-50.02813176;-63.71545019;-47.5214951;-15.76385957;-60.87817782;-51.12886981;480.1995008;729.5879851;579.8231116;496.4786774;348.3238786;619.1754385;94.04761535;149.2263043;21.05865773;372.1827228;370.2967673;149.3794619;250.5833934;80.09739905;111.0681511;80.89487797;141.0962657;-75.76623982;-75.35544611;34.59999847;52.70000076;584
1.202367871;5.222635898;2.871771542;66.48743434;58.99234015;177.0254638;-0.197521654;-4.209896061;-1.669624538;-7.338110139;-6.157491722;-8.589758433;-9.436135293;-15.91057333;-22.96216017;-23.42712589;-18.90586452;-33.52913635;-38.11501869;-44.90650727;-18.24697054;-16.79866891;-29.70542639;-41.82636807;287.82047;-49.99541787;-63.87300326;-47.21721102;-15.77145329;-60.83128754;-51.15201572;479.0734372;728.9069903;547.7245083;516.9947891;346.967787;626.5652013;93.9824448;149.5522834;20.96513281;375.3489935;373.5176966;149.7379185;250.831329;80.08972213;111.0093361;78.34603287;141.1786776;-73.53489038;-73.41152501;34.59999847;52.70000076;584
1.202323281;5.219233028;2.871895516;66.53727341;58.99299728;176.9565263;-0.197559059;-4.209117903;-1.669439525;-7.336832264;-6.155411702;-8.577407483;-9.361263509;-16.03838196;-23.04948829;-23.45927534;-19.1072629;-33.56745993;-38.11848644;-44.90193681;-18.20922546;-16.78841397;-29.67804848;-41.83528022;287.6182844;-50.14041002;-63.79758102;-47.65932532;-15.779047;-60.8775545;-51.20788814;478.2187024;728.9178042;589.0979632;490.3961876;347.5619283;615.7361675;93.88407053;149.6774479;20.54398949;373.6621481;372.0759384;149.8083298;249.9012107;79.54706836;110.8299079;76.25162866;141.2819875;-71.5861486;-70.67777624;34.59999847;52.70000076;584
1.202278691;5.215830158;2.872019489;66.63147893;58.99365441;176.9881273;-0.197596465;-4.208339745;-1.669254513;-7.335146972;-6.153331681;-8.565059341;-9.349266999;-16.0628804;-23.09156188;-23.40026436;-19.11013093;-33.53297682;-38.15739036;-44.939299;-18.22836688;-16.78351614;-29.58637163;-41.89415228;286.8066865;-49.96014111;-63.77892229;-47.4743903;-15.78664072;-60.91342607;-51.11680854;479.0746966;727.0625816;558.6141339;485.4115853;347.2426299;621.055691;93.88351533;149.330383;20.45136208;367.6647883;366.1327405;149.4132724;250.9942625;78.26252505;110.7445516;75.0810035;141.3380225;-70.46330087;-70.68383172;34.59999847;52.70000076;584
1.202234101;5.212427288;2.872143463;66.61965595;58.99431153;176.9849985;-0.19763387;-4.207561587;-1.669069501;-7.332747993;-6.15125166;-8.569288956;-9.34429646;-16.00569131;-23.12689324;-23.49841067;-19.11930395;-33.66354705;-38.17598435;-44.98846834;-18.23838131;-16.78138836;-29.69657177;-41.96407451;289.1201756;-50.00937034;-63.7786794;-47.53082917;-15.78876117;-60.92645338;-51.06851902;480.2688418;732.2348338;607.0678491;534.1351849;351.4156174;626.9997256;93.8896719;149.0714298;20.45819384;364.4242775;362.8573312;149.103293;250.9008249;76.63736712;110.8257984;74.40924392;141.2523533;-71.55531284;-72.76368705;34.59999847;52.70000076;584
1.202189512;5.209024418;2.872267436;66.6330967;58.99496866;176.9984999;-0.197671276;-4.206783428;-1.668884488;-7.330335836;-6.14917164;-8.589252722;-9.33932592;-15.98487526;-23.14418981;-23.49225596;-19.12825019;-33.57118627;-38.18506663;-44.9604854;-18.20164767;-16.77926058;-29.64203309;-41.87840174;287.8570896;-49.97752603;-63.8563973;-47.43865747;-15.78125895;-60.9933604;-51.16970975;483.009386;730.4294646;567.2218583;484.5028954;349.1959351;620.1407769;93.87709091;148.9771074;20.23939895;357.9065102;356.396821;148.7184946;249.6174824;75.19888527;110.7642044;74.27999915;141.1480913;-72.88290112;-74.14640405;34.59999847;52.70000076;584
1.202144922;5.205621548;2.87239141;66.6718413;58.99562579;176.961345;-0.197708681;-4.20600527;-1.668699476;-7.327923679;-6.147091619;-8.596988187;-9.334355381;-16.03306869;-23.15509493;-23.55192152;-19.06801057;-33.61884257;-38.23647478;-44.98909329;-18.22887431;-16.7771328;-29.71257897;-41.94952926;288.420584;-50.08201021;-63.89529909;-47.42920384;-15.7735768;-61.03395059;-51.25200962;485.0780981;729.2693251;546.929012;500.5929299;357.1625973;623.8003277;93.88144484;148.8737966;20.50585319;353.8541281;352.1624355;148.2644978;246.7204488;74.00188928;110.6393204;74.50484397;140.9967844;-81.01897398;-81.53982626;34.59999847;52.70000076;584
